"","Player","Start","End","Matches","Innings","NotOuts","Runs","HighScore","HighScoreNotOut","Average","BallsFaced","StrikeRate","Hundreds","Fifties","Ducks"
"2229","IDK Salisbury ",1993,1994,4,2,1,7,5,FALSE,7,12,58.3333333333333,0,0,0
"2230","K Shuttleworth ",1971,1971,1,1,0,7,7,FALSE,7,19,36.8421052631579,0,0,0
"2231","EHSN Silva ",2008,2008,1,1,0,7,7,FALSE,7,13,53.8461538461538,0,0,0
"2232","NA Statham ",2003,2009,3,3,0,7,7,FALSE,2.33333333333333,50,14,0,0,2
"2233","RJW Topley ",2015,2016,10,5,4,7,6,FALSE,7,40,17.5,0,0,0
"2234","RF van Oosterom ",1996,2002,3,3,2,7,5,TRUE,7,27,25.9259259259259,0,0,1
"2235","SG Whittingham ",2017,2019,5,4,2,7,3,TRUE,3.5,17,41.1764705882353,0,0,0
"2236","T Yohannan ",2002,2002,3,2,2,7,5,TRUE,Inf,11,63.6363636363636,0,0,0
"2237","MKDI Amerasinghe ",2007,2008,8,4,4,6,5,TRUE,Inf,9,66.6666666666667,0,0,0
"2238","Bhupinder Singh snr ",1994,1994,2,1,0,6,6,FALSE,6,13,46.1538461538462,0,0,0
"2239","IW Callen ",1978,1982,5,3,2,6,3,TRUE,6,13,46.1538461538462,0,0,1
"2240","GD Campbell ",1989,1990,12,3,1,6,4,TRUE,3,19,31.5789473684211,0,0,1
"2241","U Chatterjee ",1995,1995,3,2,1,6,3,TRUE,6,30,20,0,0,0
"2242","MT Chinouya ",2013,2013,2,2,1,6,6,TRUE,6,8,75,0,0,1
"2243","WP Diepeveen ",2011,2011,1,1,0,6,6,FALSE,6,7,85.7142857142857,0,0,0
"2244","SO Dowrich ",2019,2019,1,1,0,6,6,FALSE,6,8,75,0,0,0
"2245","CE Eksteen ",1991,1994,6,2,2,6,6,TRUE,Inf,25,24,0,0,0
"2246","Fahim Muntasir ",2001,2002,3,3,1,6,5,FALSE,3,17,35.2941176470588,0,0,1
"2247","AP Grayson ",2000,2001,2,2,0,6,6,FALSE,3,13,46.1538461538462,0,0,1
"2248","Harilal Shah ",1975,1975,3,3,0,6,6,FALSE,2,56,10.7142857142857,0,0,2
"2249","Harvinder Singh ",1997,2001,16,5,1,6,3,TRUE,1.5,19,31.5789473684211,0,0,1
"2250","M Hendrick ",1973,1981,22,10,5,6,2,TRUE,1.2,22,27.2727272727273,0,0,3
"2251","CC Henry ",1979,1979,2,2,1,6,5,FALSE,6,14,42.8571428571429,0,0,0
"2252","P Krishnamurthy ",1976,1976,1,1,0,6,6,FALSE,6,13,46.1538461538462,0,0,0
"2253","MJ North ",2009,2009,2,2,0,6,5,FALSE,3,19,31.5789473684211,0,0,0
"2254","LN Oluoch ",2011,2011,2,2,1,6,5,TRUE,6,6,100,0,0,0
"2255","AK Patel ",1984,1985,8,2,0,6,6,FALSE,3,11,54.5454545454545,0,0,1
"2256","DB Rundle ",1994,1994,2,2,0,6,6,FALSE,3,11,54.5454545454545,0,0,1
"2257","Usman Shinwari ",2017,2019,17,4,1,6,6,FALSE,2,7,85.7142857142857,0,0,2
"2258","RJ Webb ",1983,1983,3,1,1,6,6,TRUE,Inf,10,60,0,0,0
"2259","DJ Worrall ",2016,2016,3,1,1,6,6,TRUE,Inf,4,150,0,0,0
"2260","Aijaz Ali ",2004,2004,2,2,0,5,4,FALSE,2.5,11,45.4545454545455,0,0,0
"2261","Badal Singh ",2020,2020,2,1,0,5,5,FALSE,5,12,41.6666666666667,0,0,0
"2262","RT Crandon ",2009,2009,1,1,0,5,5,FALSE,5,9,55.5555555555556,0,0,0
"2263","N Fernandes ",2008,2008,1,1,0,5,5,FALSE,5,13,38.4615384615385,0,0,0
"2264","BE Hendricks ",2019,2020,7,2,1,5,3,FALSE,5,14,35.7142857142857,0,0,0
"2265","R Illingworth ",1971,1973,3,2,0,5,4,FALSE,2.5,18,27.7777777777778,0,0,0
"2266","Jalal-ud-Din ",1982,1983,8,2,0,5,5,FALSE,2.5,5,100,0,0,1
"2267","Jubair Hossain ",2014,2015,3,1,0,5,5,FALSE,5,9,55.5555555555556,0,0,0
"2268","Junaid Siddique ",2019,2020,6,4,3,5,2,TRUE,5,17,29.4117647058824,0,0,0
"2269","Khalid Khan ",2004,2004,2,2,0,5,3,FALSE,2.5,8,62.5,0,0,0
"2270","H McLeod ",1975,1975,2,2,0,5,5,FALSE,2.5,10,50,0,0,1
"2271","Mansoor Amjad ",2008,2008,1,1,0,5,5,FALSE,5,10,50,0,0,0
"2272","Maqsood Rana ",1990,1990,1,1,0,5,5,FALSE,5,13,38.4615384615385,0,0,0
"2273","Najeeb Tarakai ",2017,2017,1,1,0,5,5,FALSE,5,18,27.7777777777778,0,0,0
"2274","Naumanullah ",2008,2008,1,1,0,5,5,FALSE,5,4,125,0,0,0
"2275","Neeyamur Rashid ",1999,1999,2,2,1,5,4,TRUE,5,5,100,0,0,0
"2276","DJ Pringle ",1975,1975,2,2,0,5,3,FALSE,2.5,15,33.3333333333333,0,0,0
"2277","LN Rajbanshi ",2019,2020,4,2,2,5,3,TRUE,Inf,20,25,0,0,0
"2278","D Ramnarine ",1997,2001,4,3,0,5,2,FALSE,1.66666666666667,13,38.4615384615385,0,0,0
"2279","Sajjad Akbar ",1990,1990,2,1,0,5,5,FALSE,5,9,55.5555555555556,0,0,0
"2280","L Sivaramakrishnan ",1985,1987,16,4,2,5,2,TRUE,2.5,24,20.8333333333333,0,0,0
"2281","G Snyman ",2003,2003,5,4,0,5,5,FALSE,1.25,9,55.5555555555556,0,0,3
"2282","Talha Jubair ",2002,2003,6,5,3,5,4,TRUE,2.5,15,33.3333333333333,0,0,2
"2283","Tanbir Hayder ",2016,2016,2,2,0,5,3,FALSE,2.5,16,31.25,0,0,0
"2284","DJ Terbrugge ",2000,2000,4,2,1,5,5,FALSE,5,14,35.7142857142857,0,0,0
"2285","RK Whelan ",2007,2007,2,2,0,5,5,FALSE,2.5,12,41.6666666666667,0,0,1
"2286","Zawar Farid ",2020,2020,1,1,0,5,5,FALSE,5,15,33.3333333333333,0,0,0
"2287","Al-Amin Hossain ",2014,2020,15,7,5,4,2,TRUE,2,20,20,0,0,2
"2288","LS Bhandari ",2018,2018,1,1,1,4,4,TRUE,Inf,9,44.4444444444444,0,0,0
"2289","MI Black ",2001,2001,5,2,0,4,4,FALSE,2,14,28.5714285714286,0,0,1
"2290","PS Eaglestone ",2008,2008,1,1,0,4,4,FALSE,4,3,133.333333333333,0,0,0
"2291","Fawad Ahmed ",2013,2013,3,1,1,4,4,TRUE,Inf,2,200,0,0,0
"2292","PJ Franks ",2000,2000,1,1,0,4,4,FALSE,4,17,23.5294117647059,0,0,0
"2293","PLS Gamage ",2014,2017,9,5,3,4,3,FALSE,2,27,14.8148148148148,0,0,0
"2294","D Ganesh ",1997,1997,1,1,0,4,4,FALSE,4,8,50,0,0,0
"2295","WT Gavera ",2014,2017,4,1,1,4,4,TRUE,Inf,6,66.6666666666667,0,0,0
"2296","Z Groenewald ",2019,2019,4,2,1,4,3,FALSE,4,19,21.0526315789474,0,0,0
"2297","Gursharan Singh ",1990,1990,1,1,0,4,4,FALSE,4,10,40,0,0,0
"2298","SD Heazlett ",2017,2017,1,1,0,4,4,FALSE,4,11,36.3636363636364,0,0,0
"2299","Jahangir Alam ",1997,1999,3,3,0,4,3,FALSE,1.33333333333333,22,18.1818181818182,0,0,1
"2300","ML Lewis ",2005,2006,7,1,1,4,4,TRUE,Inf,4,100,0,0,0
"2301","CH Lonsdale ",2007,2007,1,1,0,4,4,FALSE,4,28,14.2857142857143,0,0,0
"2302","Mohammad Nazir ",1980,1984,4,3,3,4,2,TRUE,Inf,16,25,0,0,0
"2303","GK Pandey ",1999,1999,2,2,1,4,4,TRUE,4,11,36.3636363636364,0,0,1
"2304","PI Pocock ",1985,1985,1,1,0,4,4,FALSE,4,9,44.4444444444444,0,0,0
"2305","LN Roche ",2018,2018,3,2,0,4,4,FALSE,2,10,40,0,0,1
"2306","AM Salvi ",2003,2003,4,3,1,4,4,TRUE,2,14,28.5714285714286,0,0,2
"2307","Samiur Rahman ",1986,1986,2,2,0,4,4,FALSE,2,7,57.1428571428571,0,0,1
"2308","BB Seebaran ",2003,2003,4,3,2,4,4,TRUE,4,13,30.7692307692308,0,0,1
"2309","Shahzad Khan ",2007,2007,1,1,0,4,4,FALSE,4,12,33.3333333333333,0,0,0
"2310","B Stanlake ",2017,2019,7,5,2,4,2,FALSE,1.33333333333333,28,14.2857142857143,0,0,1
"2311","RW Staple ",2004,2004,2,2,0,4,4,FALSE,2,11,36.3636363636364,0,0,1
"2312","PJR Steyn ",1995,1995,1,1,0,4,4,FALSE,4,14,28.5714285714286,0,0,0
"2313","R Sudhakar Rao ",1976,1976,1,1,0,4,4,FALSE,4,14,28.5714285714286,0,0,0
"2314","S Sumar ",1975,1975,1,1,0,4,4,FALSE,4,11,36.3636363636364,0,0,0
"2315","Tanveer Ahmed ",2016,2018,6,4,4,4,2,TRUE,Inf,11,36.3636363636364,0,0,0
"2316","VAB Tewarie ",2011,2011,1,1,0,4,4,FALSE,4,22,18.1818181818182,0,0,0
"2317","GS Trimble ",1986,1986,2,2,1,4,4,FALSE,4,5,80,0,0,0
"2318","T van der Gugten ",2012,2013,4,2,0,4,2,FALSE,2,6,66.6666666666667,0,0,0
"2319","SL Watkin ",1994,1994,4,2,0,4,4,FALSE,2,23,17.3913043478261,0,0,1
"2320","UWMBCA Welegedara ",2009,2010,10,3,2,4,2,TRUE,4,9,44.4444444444444,0,0,0
"2321","RPAH Wickramaratne ",1993,1993,3,2,0,4,3,FALSE,2,6,66.6666666666667,0,0,0
"2322","P Wilson ",1997,1998,11,5,2,4,2,FALSE,1.33333333333333,13,30.7692307692308,0,0,2
"2323","M Zondeki ",2002,2008,13,3,2,4,3,TRUE,4,5,80,0,0,1
"2324","SA Abbott ",2014,2014,1,1,0,3,3,FALSE,3,7,42.8571428571429,0,0,0
"2325","Abdullah Mazari ",2010,2010,2,1,0,3,3,FALSE,3,16,18.75,0,0,0
"2326","Ali Khan ",2019,2019,1,1,0,3,3,FALSE,3,11,27.2727272727273,0,0,0
"2327","CR Amini ",2014,2014,2,1,1,3,3,TRUE,Inf,3,100,0,0,0
"2328","RA Bhatti ",2011,2011,1,1,1,3,3,TRUE,Inf,4,75,0,0,0
"2329","JWHD Boteju ",1999,1999,2,2,1,3,2,FALSE,3,11,27.2727272727273,0,0,0
"2330","NR Dyer ",1999,1999,5,4,3,3,2,TRUE,3,14,21.4285714285714,0,0,1
"2331","D Gamage ",2003,2003,3,2,1,3,2,TRUE,3,10,30,0,0,0
"2332","LJ Hamilton ",2005,2005,2,2,2,3,2,TRUE,Inf,6,50,0,0,0
"2333","RT Hart ",1985,1985,1,1,0,3,3,FALSE,3,29,10.3448275862069,0,0,0
"2334","PD Heyn ",1975,1975,2,2,0,3,2,FALSE,1.5,20,15,0,0,0
"2335","Ijaz Ahmed jnr ",1997,1997,2,1,1,3,3,TRUE,Inf,2,150,0,0,0
"2336","CK Kruger ",2008,2008,2,2,0,3,3,FALSE,1.5,20,15,0,0,1
"2337","Mahbubur Rahman ",1999,1999,1,1,0,3,3,FALSE,3,8,37.5,0,0,0
"2338","Mazharul Haque ",2002,2002,1,1,0,3,3,FALSE,3,18,16.6666666666667,0,0,0
"2339","MC Mendis ",1995,1995,1,1,1,3,3,TRUE,Inf,2,150,0,0,0
"2340","DJ Murray ",1994,1994,1,1,0,3,3,FALSE,3,17,17.6470588235294,0,0,0
"2341","SV Nayak ",1981,1982,4,1,0,3,3,FALSE,3,19,15.7894736842105,0,0,0
"2342","IE O'Brien ",2008,2009,10,2,2,3,3,TRUE,Inf,11,27.2727272727273,0,0,0
"2343","Pankaj Singh ",2010,2010,1,1,1,3,3,TRUE,Inf,3,100,0,0,0
"2344","JM Patel ",1979,1979,3,3,0,3,2,FALSE,1,23,13.0434782608696,0,0,1
"2345","MJ Petrie ",2009,2009,4,2,0,3,3,FALSE,1.5,18,16.6666666666667,0,0,1
"2346","GD Porter ",1979,1979,2,1,0,3,3,FALSE,3,9,33.3333333333333,0,0,0
"2347","U Ranchod ",1992,1993,3,1,1,3,3,TRUE,Inf,6,50,0,0,0
"2348","RE Redmond ",1973,1973,2,1,0,3,3,FALSE,3,11,27.2727272727273,0,0,0
"2349","Sagar Pun ",2018,2018,1,1,0,3,3,FALSE,3,20,15,0,0,0
"2350","A Shamshudeen ",2007,2007,1,1,0,3,3,FALSE,3,28,10.7142857142857,0,0,0
"2351","CEL Stuart ",2001,2001,5,1,1,3,3,TRUE,Inf,13,23.0769230769231,0,0,0
"2352","Usman Mushtaq ",2015,2015,1,1,0,3,3,FALSE,3,7,42.8571428571429,0,0,0
"2353","JN Valentine ",1979,1979,3,2,2,3,3,TRUE,Inf,17,17.6470588235294,0,0,0
"2354","CJPG van Zyl ",1992,1992,2,2,1,3,3,TRUE,3,11,27.2727272727273,0,0,1
"2355","Yamin Ahmadzai ",2015,2019,4,2,1,3,3,TRUE,3,19,15.7894736842105,0,0,1
"2356","Zahid Ahmed ",1987,1987,2,2,1,3,3,TRUE,3,13,23.0769230769231,0,0,1
"2357","MZ Zahir ",2009,2009,1,1,1,3,3,TRUE,Inf,13,23.0769230769231,0,0,0
"2358","Zakiullah Zaki ",2012,2012,1,1,1,3,3,TRUE,Inf,22,13.6363636363636,0,0,0
"2359","JP Agnew ",1985,1985,3,1,1,2,2,TRUE,Inf,3,66.6666666666667,0,0,0
"2360","Ahmed Shah ",2009,2009,1,1,0,2,2,FALSE,2,10,20,0,0,0
"2361","Anisur Rahman ",1995,1998,2,2,0,2,2,FALSE,1,11,18.1818181818182,0,0,1
"2362","HWR Cartwright ",2017,2017,2,2,0,2,1,FALSE,1,23,8.69565217391304,0,0,0
"2363","DJ Cullen ",2006,2006,5,1,1,2,2,TRUE,Inf,3,66.6666666666667,0,0,0
"2364","BR Dorey ",2006,2006,4,1,0,2,2,FALSE,2,8,25,0,0,0
"2365","WJ Edwards ",1975,1975,1,1,0,2,2,FALSE,2,14,14.2857142857143,0,0,0
"2366","Elias Sunny ",2011,2012,4,4,2,2,1,TRUE,1,11,18.1818181818182,0,0,1
"2367","Fahad Nawaz ",2019,2019,2,2,0,2,2,FALSE,1,10,20,0,0,1
"2368","PG Gillespie ",2006,2007,5,4,0,2,2,FALSE,0.5,14,14.2857142857143,0,0,3
"2369","AAW Gunawardena ",1994,1994,1,1,0,2,2,FALSE,2,10,20,0,0,0
"2370","R Hekure ",2019,2019,1,1,0,2,2,FALSE,2,8,25,0,0,0
"2371","KC Hodsoll ",2007,2008,3,2,1,2,2,TRUE,2,7,28.5714285714286,0,0,1
"2372","Hussain Talat ",2019,2019,1,1,0,2,2,FALSE,2,14,14.2857142857143,0,0,0
"2373","Ibrahim Zadran ",2019,2019,1,1,0,2,2,FALSE,2,9,22.2222222222222,0,0,0
"2374","Irfan Sajid ",2014,2014,1,1,0,2,2,FALSE,2,5,40,0,0,0
"2375","Junaid Zia ",2003,2003,4,2,1,2,2,TRUE,2,7,28.5714285714286,0,0,1
"2376","Kaleemullah ",2019,2020,9,3,1,2,1,TRUE,1,7,28.5714285714286,0,0,1
"2377","K Kamyuka ",2013,2013,2,1,0,2,2,FALSE,2,2,100,0,0,0
"2378","Kashif Raza ",2001,2001,1,1,1,2,2,TRUE,Inf,2,100,0,0,0
"2379","RJ Kirtley ",2001,2004,11,2,0,2,1,FALSE,1,11,18.1818181818182,0,0,0
"2380","Masood Iqbal ",1984,1984,1,1,0,2,2,FALSE,2,2,100,0,0,0
"2381","SC Meaker ",2011,2011,2,2,0,2,1,FALSE,1,16,12.5,0,0,0
"2382","DWO Morgan ",2006,2006,2,2,0,2,1,FALSE,1,11,18.1818181818182,0,0,0
"2383","Morshed Ali Khan ",1998,1998,3,1,1,2,2,TRUE,Inf,4,50,0,0,0
"2384","SP Mukherjee ",1990,1991,3,1,1,2,2,TRUE,Inf,2,100,0,0,0
"2385","Nadeem Khan ",1993,1995,2,1,0,2,2,FALSE,2,3,66.6666666666667,0,0,0
"2386","Nasir Javed ",2004,2004,1,1,1,2,2,TRUE,Inf,19,10.5263157894737,0,0,0
"2387","DR O'Sullivan ",1974,1976,3,2,1,2,1,TRUE,2,5,40,0,0,0
"2388","R Pathan ",2013,2013,1,1,0,2,2,FALSE,2,9,22.2222222222222,0,0,0
"2389","MR Pydanna ",1980,1983,3,1,1,2,2,TRUE,Inf,3,66.6666666666667,0,0,0
"2390","ACL Richards ",2007,2007,1,1,0,2,2,FALSE,2,2,100,0,0,0
"2391","Sameer Zia ",2004,2004,1,1,1,2,2,TRUE,Inf,20,10,0,0,0
"2392","JNK Shannon ",2013,2013,1,1,0,2,2,FALSE,2,8,25,0,0,0
"2393","GJ Thompson ",2008,2008,3,2,0,2,2,FALSE,1,21,9.52380952380952,0,0,1
"2394","PIC Thompson ",1997,1997,2,1,0,2,2,FALSE,2,7,28.5714285714286,0,0,0
"2395","MS Tshabalala ",2007,2007,4,1,1,2,2,TRUE,Inf,3,66.6666666666667,0,0,0
"2396","AP Weerakkody ",1994,1994,1,1,0,2,2,FALSE,2,4,50,0,0,0
"2397","MD Wettimuny ",1983,1983,1,1,0,2,2,FALSE,2,11,18.1818181818182,0,0,0
"2398","DF Whatmore ",1980,1980,1,1,0,2,2,FALSE,2,6,33.3333333333333,0,0,0
"2399","AGD Wickremasinghe ",1992,1993,4,1,0,2,2,FALSE,2,10,20,0,0,0
"2400","Abdul Rehman ",2004,2004,1,1,0,1,1,FALSE,1,13,7.69230769230769,0,0,0
"2401","Abu Hider ",2018,2018,2,1,0,1,1,FALSE,1,11,9.09090909090909,0,0,0
"2402","Alawi Shukri ",2008,2008,1,1,0,1,1,FALSE,1,3,33.3333333333333,0,0,0
"2403","Aminul Islam jnr ",1999,1999,1,1,1,1,1,TRUE,Inf,0,Inf,0,0,0
"2404","PJ Bakker ",1996,1996,5,1,1,1,1,TRUE,Inf,4,25,0,0,0
"2405","KMC Bandara ",2016,2016,1,1,1,1,1,TRUE,Inf,3,33.3333333333333,0,0,0
"2406","GA Cope ",1977,1978,2,1,1,1,1,TRUE,Inf,1,100,0,0,0
"2407","MC Cowdrey ",1971,1971,1,1,0,1,1,FALSE,1,5,20,0,0,0
"2408","CI Dunusinghe ",1995,1995,1,1,0,1,1,FALSE,1,1,100,0,0,0
"2409","MTG Elliott ",1997,1997,1,1,0,1,1,FALSE,1,6,16.6666666666667,0,0,0
"2410","Fareed Ahmad ",2014,2017,5,2,2,1,1,TRUE,Inf,6,16.6666666666667,0,0,0
"2411","RS Ghai ",1984,1986,6,1,0,1,1,FALSE,1,3,33.3333333333333,0,0,0
"2412","Gurdeep Singh ",2013,2013,1,1,0,1,1,FALSE,1,23,4.34782608695652,0,0,0
"2413","Iqbal Sikander ",1992,1992,4,1,1,1,1,TRUE,Inf,3,33.3333333333333,0,0,0
"2414","SA Jayasinghe ",1979,1979,2,1,0,1,1,FALSE,1,3,33.3333333333333,0,0,0
"2415","SP Jones ",2004,2005,8,1,0,1,1,FALSE,1,2,50,0,0,0
"2416","S Kaul ",2018,2018,3,2,0,1,1,FALSE,0.5,3,33.3333333333333,0,0,1
"2417","B Laughlin ",2009,2009,5,1,1,1,1,TRUE,Inf,9,11.1111111111111,0,0,0
"2418","SCG MacGill ",2000,2000,3,2,1,1,1,FALSE,1,3,33.3333333333333,0,0,0
"2419","Mahmood Hamid ",1995,1995,1,1,0,1,1,FALSE,1,6,16.6666666666667,0,0,0
"2420","GJ McCarter ",2014,2014,1,1,1,1,1,TRUE,Inf,1,100,0,0,0
"2421","JM Mennie ",2016,2016,2,2,0,1,1,FALSE,0.5,4,25,0,0,1
"2422","Mohammad Kashif ",2006,2010,11,3,0,1,1,FALSE,0.333333333333333,17,5.88235294117647,0,0,2
"2423","Moniruzzaman ",2003,2003,2,2,0,1,1,FALSE,0.5,20,5,0,0,1
"2424","PV Mpitsang ",1999,1999,2,1,1,1,1,TRUE,Inf,1,100,0,0,0
"2425","M Mulla ",2007,2007,1,1,0,1,1,FALSE,1,11,9.09090909090909,0,0,0
"2426","W Mwayenga ",2002,2004,3,2,0,1,1,FALSE,0.5,11,9.09090909090909,0,0,1
"2427","DP Nannes ",2009,2009,1,1,0,1,1,FALSE,1,2,50,0,0,0
"2428","Nasim-ul-Ghani ",1973,1973,1,1,0,1,1,FALSE,1,8,12.5,0,0,0
"2429","NV Ojha ",2010,2010,1,1,0,1,1,FALSE,1,7,14.2857142857143,0,0,0
"2430","G Onions ",2009,2009,4,1,0,1,1,FALSE,1,2,50,0,0,0
"2431","KA Patel ",2006,2006,2,2,1,1,1,TRUE,1,4,25,0,0,1
"2432","Y Punja ",2015,2015,1,1,0,1,1,FALSE,1,6,16.6666666666667,0,0,0
"2433","RR Ramdass ",2005,2005,1,1,0,1,1,FALSE,1,9,11.1111111111111,0,0,0
"2434","SJ Roberts ",1990,1990,2,1,1,1,1,TRUE,Inf,2,50,0,0,0
"2435","LC Romero ",2004,2004,2,2,0,1,1,FALSE,0.5,7,14.2857142857143,0,0,1
"2436","R Sharma ",2011,2012,4,1,0,1,1,FALSE,1,2,50,0,0,0
"2437","KJ Silva ",1995,1995,1,1,1,1,1,TRUE,Inf,1,100,0,0,0
"2438","AM Stuart ",1997,1997,3,1,0,1,1,FALSE,1,7,14.2857142857143,0,0,0
"2439","Subashis Roy ",2016,2016,1,1,1,1,1,TRUE,Inf,9,11.1111111111111,0,0,0
"2440","JP Taylor ",1993,1993,1,1,0,1,1,FALSE,1,8,12.5,0,0,0
"2441","LB Taylor ",1986,1986,2,1,1,1,1,TRUE,Inf,6,16.6666666666667,0,0,0
"2442","JG Thomas ",1986,1987,3,3,2,1,1,TRUE,1,7,14.2857142857143,0,0,1
"2443","S Tyagi ",2009,2010,4,1,1,1,1,TRUE,Inf,2,50,0,0,0
"2444","KPJ Warnaweera ",1990,1993,6,3,3,1,1,TRUE,Inf,11,9.09090909090909,0,0,0
"2445","BA Westdijk ",2011,2011,4,3,1,1,1,TRUE,0.5,6,16.6666666666667,0,0,2
"2446","J Yadav ",2016,2016,1,1,1,1,1,TRUE,Inf,1,100,0,0,0
"2447","NS Yadav ",1986,1987,7,2,2,1,1,TRUE,Inf,16,6.25,0,0,0
"2448","B Yograj Singh ",1980,1981,6,4,2,1,1,FALSE,0.5,12,8.33333333333333,0,0,1
"2449","Yunus Badat ",1975,1975,2,2,0,1,1,FALSE,0.5,7,14.2857142857143,0,0,1
"2450","Aman Ali ",2008,2008,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2451","J Angel ",1994,1995,3,1,0,0,0,FALSE,0,3,0,0,0,1
"2452","Anwar Hossain Monir ",2002,2002,1,1,1,0,0,TRUE,NA,8,0,0,0,0
"2453","S Baksh ",1979,1979,1,1,0,0,0,FALSE,0,6,0,0,0,1
"2454","MRCN Bandaratilleke ",1998,1998,3,1,0,0,0,FALSE,0,2,0,0,0,1
"2455","JE Benjamin ",1994,1995,2,1,0,0,0,FALSE,0,6,0,0,0,1
"2456","A Bhandari ",2000,2004,2,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2457","DL Blake ",2004,2004,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2458","BP Bracewell ",1978,1978,1,1,1,0,0,TRUE,NA,4,0,0,0,0
"2459","RG Callender ",1979,1979,2,2,0,0,0,FALSE,0,5,0,0,0,2
"2460","NM Carter ",2013,2013,3,1,0,0,0,FALSE,0,6,0,0,0,1
"2461","K Christie ",2016,2016,1,1,0,0,0,FALSE,0,3,0,0,0,1
"2462","JI de Villiers ",2020,2020,2,1,0,0,0,FALSE,0,2,0,0,0,1
"2463","Fahad Alhashmi ",2008,2015,5,3,0,0,0,FALSE,0,7,0,0,0,3
"2464","Fazle Mahmud ",2018,2018,2,2,0,0,0,FALSE,0,9,0,0,0,2
"2465","R Flannigan ",2010,2010,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2466","LR Gibbs ",1973,1975,3,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2467","N Gifford ",1985,1985,2,1,0,0,0,FALSE,0,8,0,0,0,1
"2468","VD Grandia ",2002,2002,1,1,0,0,0,FALSE,0,5,0,0,0,1
"2469","Hamza Tahir ",2019,2019,6,2,0,0,0,FALSE,0,2,0,0,0,2
"2470","RG Hart ",2002,2002,2,1,0,0,0,FALSE,0,9,0,0,0,1
"2471","Harunur Rashid ",1988,1988,2,2,0,0,0,FALSE,0,17,0,0,0,2
"2472","SM Harwood ",2009,2009,1,1,0,0,0,FALSE,0,4,0,0,0,1
"2473","Ishtiaq Muhammad ",2016,2016,1,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2474","PHT Kaushal ",2015,2015,1,1,0,0,0,FALSE,0,1,0,0,0,1
"2475","GJP Kruger ",2006,2006,3,2,1,0,0,TRUE,0,10,0,0,0,1
"2476","AGR Loudon ",2006,2006,1,1,0,0,0,FALSE,0,0,NA,0,0,1
"2477","OC McCoy ",2018,2018,2,1,1,0,0,TRUE,NA,1,0,0,0,0
"2478","AW Mathieson ",2015,2015,1,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2479","JP Millmow ",1990,1990,5,1,1,0,0,TRUE,NA,3,0,0,0,0
"2480","Mohammad Khalil ",2005,2005,3,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2481","Mohammad Talha ",2014,2014,3,1,0,0,0,FALSE,0,1,0,0,0,1
"2482","D Mohammed ",2006,2008,7,1,1,0,0,TRUE,NA,2,0,0,0,0
"2483","Naeem Ahmed ",1978,1978,1,1,1,0,0,TRUE,NA,8,0,0,0,0
"2484","Najaf Shah ",2007,2007,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2485","Naseer Malik ",1975,1975,3,1,1,0,0,TRUE,NA,13,0,0,0,0
"2486","Nasir Hameed ",2004,2004,1,1,0,0,0,FALSE,0,1,0,0,0,1
"2487","AM Nayar ",2009,2009,3,1,1,0,0,TRUE,NA,7,0,0,0,0
"2488","N Ncube ",2011,2011,1,1,1,0,0,TRUE,NA,0,NA,0,0,0
"2489","A Neill ",2019,2019,1,1,1,0,0,TRUE,NA,3,0,0,0,0
"2490","MB Owens ",1992,1992,1,1,0,0,0,FALSE,0,3,0,0,0,1
"2491","NM Parker ",1976,1976,1,1,0,0,0,FALSE,0,3,0,0,0,1
"2492","NT Pascal ",2009,2009,1,1,0,0,0,FALSE,0,1,0,0,0,1
"2493","N Phillip ",1978,1978,1,1,0,0,0,FALSE,0,5,0,0,0,1
"2494","AG Puttick ",2005,2005,1,1,0,0,0,FALSE,0,5,0,0,0,1
"2495","NV Radford ",1988,1988,6,3,2,0,0,TRUE,0,7,0,0,0,1
"2496","Rafiqul Islam ",2002,2002,1,1,0,0,0,FALSE,0,5,0,0,0,1
"2497","CAK Rajitha ",2018,2019,9,3,2,0,0,TRUE,0,10,0,0,0,1
"2498","DR Ramsammy ",2012,2012,1,1,0,0,0,FALSE,0,3,0,0,0,1
"2499","N Ranatunga ",1993,1993,2,1,0,0,0,FALSE,0,3,0,0,0,1
"2500","Raza Hasan ",2014,2014,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2501","Rizwan Latif ",2004,2004,1,1,0,0,0,FALSE,0,2,0,0,0,1
"2502","Robiul Islam ",2013,2013,3,1,1,0,0,TRUE,NA,1,0,0,0,0
"2503","Saqib Zulfiqar ",2019,2019,1,1,0,0,0,FALSE,0,4,0,0,0,1
"2504","Shadab Kabir ",1996,1996,3,3,0,0,0,FALSE,0,5,0,0,0,3
"2505","Shakeel Khan ",1987,1987,1,1,0,0,0,FALSE,0,4,0,0,0,1
"2506","T Shamsi ",2016,2020,22,3,2,0,0,TRUE,0,2,0,0,0,1
